date,age,negative,new_diagnoses,new_deaths,new_tests,yield
2020-05-12,50,203,13,0.0,216,0.06018518518518518
2020-05-12,60,198,4,1.0,202,0.019801980198019802
2020-05-12,70,149,8,2.0,157,0.050955414012738856
2020-05-12,80,69,2,0.0,71,0.028169014084507043
2020-05-12,90,21,1,0.0,22,0.045454545454545456
2020-05-13,0,51,4,0.0,55,0.07272727272727272
2020-05-13,10,43,5,0.0,48,0.10416666666666667
2020-05-13,20,195,14,0.0,209,0.06698564593301436
2020-05-13,30,242,21,0.0,263,0.07984790874524715
2020-05-13,40,188,9,0.0,197,0.04568527918781726
2020-05-13,50,212,9,0.0,221,0.04072398190045249
2020-05-13,60,162,6,0.0,168,0.03571428571428571
2020-05-13,70,119,6,0.0,125,0.048
2020-05-13,80,71,3,1.0,74,0.04054054054054054
2020-05-13,90,27,6,0.0,33,0.18181818181818182
2020-05-14,0,31,6,0.0,37,0.16216216216216217
2020-05-14,10,31,4,0.0,35,0.11428571428571428
2020-05-14,20,188,16,0.0,204,0.0784313725490196
2020-05-14,30,245,7,0.0,252,0.027777777777777776
2020-05-14,40,172,9,0.0,181,0.049723756906077346
2020-05-14,50,196,11,0.0,207,0.05314009661835749
2020-05-14,60,155,8,0.0,163,0.049079754601226995
2020-05-14,70,109,3,1.0,112,0.026785714285714284
2020-05-14,80,65,3,1.0,68,0.04411764705882353
2020-05-14,90,29,1,1.0,30,0.03333333333333333
2020-05-15,0,41,6,0.0,47,0.1276595744680851
2020-05-15,10,65,11,0.0,76,0.14473684210526316
2020-05-15,20,205,10,0.0,215,0.046511627906976744
2020-05-15,30,256,10,0.0,266,0.03759398496240601
2020-05-15,40,224,16,0.0,240,0.06666666666666667
2020-05-15,50,250,9,0.0,259,0.03474903474903475
2020-05-15,60,218,10,1.0,228,0.043859649122807015
2020-05-15,70,151,2,0.0,153,0.013071895424836602
2020-05-15,80,64,2,0.0,66,0.030303030303030304
2020-05-15,90,16,1,0.0,17,0.058823529411764705
2020-05-16,0,31,1,0.0,32,0.03125
2020-05-16,10,23,4,0.0,27,0.14814814814814814
2020-05-16,20,101,2,0.0,103,0.019417475728155338
2020-05-16,30,166,4,0.0,170,0.023529411764705882
2020-05-16,40,127,7,0.0,134,0.05223880597014925
2020-05-16,50,153,4,0.0,157,0.025477707006369428
2020-05-16,60,152,0,0.0,152,0.0
2020-05-16,70,133,3,2.0,136,0.022058823529411766
2020-05-16,80,43,2,1.0,45,0.044444444444444446
2020-05-16,90,14,1,1.0,15,0.06666666666666667
2020-05-17,0,10,0,0.0,10,0.0
2020-05-17,10,20,0,0.0,20,0.0
2020-05-17,20,68,3,0.0,71,0.04225352112676056
2020-05-17,30,79,5,0.0,84,0.05952380952380952
2020-05-17,40,51,4,0.0,55,0.07272727272727272
2020-05-17,50,81,1,0.0,82,0.012195121951219513
2020-05-17,60,96,3,2.0,99,0.030303030303030304
2020-05-17,70,52,0,0.0,52,0.0
2020-05-17,80,32,2,0.0,34,0.058823529411764705
2020-05-17,90,7,0,2.0,7,0.0
2020-05-18,0,46,1,0.0,47,0.02127659574468085
2020-05-18,10,46,6,0.0,52,0.11538461538461539
2020-05-18,20,245,13,0.0,258,0.050387596899224806
2020-05-18,30,358,15,0.0,373,0.040214477211796246
2020-05-18,40,266,14,0.0,280,0.05
2020-05-18,50,289,10,0.0,299,0.033444816053511704
2020-05-18,60,299,8,0.0,307,0.026058631921824105
2020-05-18,70,206,6,0.0,212,0.02830188679245283
2020-05-18,80,95,2,1.0,97,0.020618556701030927
2020-05-18,90,43,2,0.0,45,0.044444444444444446
2020-05-19,0,43,1,0.0,44,0.022727272727272728
2020-05-19,10,46,2,0.0,48,0.041666666666666664
2020-05-19,20,193,8,0.0,201,0.03980099502487562
2020-05-19,30,259,7,0.0,266,0.02631578947368421
2020-05-19,40,218,8,0.0,226,0.035398230088495575
2020-05-19,50,241,9,1.0,250,0.036
2020-05-19,60,275,6,2.0,281,0.021352313167259787
2020-05-19,70,170,1,0.0,171,0.005847953216374269
2020-05-19,80,92,2,0.0,94,0.02127659574468085
2020-05-19,90,36,1,1.0,37,0.02702702702702703
2020-05-20,0,39,8,0.0,47,0.1702127659574468
2020-05-20,10,57,6,0.0,63,0.09523809523809523
2020-05-20,20,234,13,0.0,247,0.05263157894736842
2020-05-20,30,277,12,0.0,289,0.04152249134948097
2020-05-20,40,210,12,0.0,222,0.05405405405405406
2020-05-20,50,216,9,0.0,225,0.04
2020-05-20,60,197,8,0.0,205,0.03902439024390244
2020-05-20,70,136,5,0.0,141,0.03546099290780142
2020-05-20,80,55,3,1.0,58,0.05172413793103448
2020-05-20,90,17,2,3.0,19,0.10526315789473684
2020-05-21,0,39,3,0.0,42,0.07142857142857142
2020-05-21,10,44,3,0.0,47,0.06382978723404255
2020-05-21,20,160,8,0.0,168,0.047619047619047616
2020-05-21,30,199,8,0.0,207,0.03864734299516908
2020-05-21,40,156,5,0.0,161,0.031055900621118012
2020-05-21,50,160,7,0.0,167,0.041916167664670656
2020-05-21,60,118,1,2.0,119,0.008403361344537815
2020-05-21,70,105,2,1.0,107,0.018691588785046728
2020-05-21,80,50,4,0.0,54,0.07407407407407407
2020-05-21,90,17,0,1.0,17,0.0
2020-05-22,0,44,5,0.0,49,0.10204081632653061
2020-05-22,10,49,9,0.0,58,0.15517241379310345
2020-05-22,20,156,2,0.0,158,0.012658227848101266
2020-05-22,30,186,17,0.0,203,0.08374384236453201
2020-05-22,40,130,8,1.0,138,0.057971014492753624
2020-05-22,50,142,2,0.0,144,0.013888888888888888
2020-05-22,60,154,5,1.0,159,0.031446540880503145
2020-05-22,70,97,1,0.0,98,0.01020408163265306
2020-05-22,80,35,1,0.0,36,0.027777777777777776
2020-05-22,90,21,1,0.0,22,0.045454545454545456
2020-05-23,0,28,0,0.0,28,0.0
2020-05-23,10,36,2,0.0,38,0.05263157894736842
2020-05-23,20,96,5,0.0,101,0.04950495049504951
2020-05-23,30,136,4,0.0,140,0.02857142857142857
2020-05-23,40,97,2,0.0,99,0.020202020202020204
2020-05-23,50,137,1,0.0,138,0.007246376811594203
2020-05-23,60,139,6,1.0,145,0.041379310344827586
2020-05-23,70,113,0,1.0,113,0.0
2020-05-23,80,47,0,1.0,47,0.0
2020-05-23,90,12,1,1.0,13,0.07692307692307693
2020-05-24,0,15,1,0.0,16,0.0625
2020-05-24,10,23,0,0.0,23,0.0
2020-05-24,20,79,2,0.0,81,0.024691358024691357
2020-05-24,30,75,3,0.0,78,0.038461538461538464
2020-05-24,40,71,1,0.0,72,0.013888888888888888
2020-05-24,50,77,2,0.0,79,0.02531645569620253
2020-05-24,60,89,2,1.0,91,0.02197802197802198
2020-05-24,70,78,0,1.0,78,0.0
2020-05-24,80,36,1,1.0,37,0.02702702702702703
2020-05-24,90,19,2,0.0,21,0.09523809523809523
2020-05-25,0,14,1,0.0,15,0.06666666666666667
2020-05-25,10,14,0,0.0,14,0.0
2020-05-25,20,58,2,0.0,60,0.03333333333333333
2020-05-25,30,82,1,0.0,83,0.012048192771084338
2020-05-25,40,68,4,0.0,72,0.05555555555555555
2020-05-25,50,99,2,0.0,101,0.019801980198019802
2020-05-25,60,101,2,0.0,103,0.019417475728155338
2020-05-25,70,87,1,0.0,88,0.011363636363636364
2020-05-25,80,37,0,3.0,37,0.0
2020-05-25,90,17,1,0.0,18,0.05555555555555555
2020-05-26,0,52,6,0.0,58,0.10344827586206896
2020-05-26,10,60,5,0.0,65,0.07692307692307693
2020-05-26,20,207,10,0.0,217,0.04608294930875576
2020-05-26,30,264,12,0.0,276,0.043478260869565216
2020-05-26,40,252,14,0.0,266,0.05263157894736842
2020-05-26,50,287,10,0.0,297,0.03367003367003367
2020-05-26,60,300,4,0.0,304,0.013157894736842105
2020-05-26,70,205,5,0.0,210,0.023809523809523808
2020-05-26,80,69,4,1.0,73,0.0547945205479452
2020-05-26,90,21,0,0.0,21,0.0
2020-05-27,0,35,3,0.0,38,0.07894736842105263
2020-05-27,10,69,3,0.0,72,0.041666666666666664
2020-05-27,20,192,14,0.0,206,0.06796116504854369
2020-05-27,30,271,10,0.0,281,0.03558718861209965
2020-05-27,40,226,11,1.0,237,0.046413502109704644
2020-05-27,50,275,6,1.0,281,0.021352313167259787
2020-05-27,60,245,6,1.0,251,0.02390438247011952
2020-05-27,70,179,0,1.0,179,0.0
2020-05-27,80,94,2,0.0,96,0.020833333333333332
2020-05-27,90,46,1,2.0,47,0.02127659574468085
2020-05-28,0,39,3,0.0,42,0.07142857142857142
2020-05-28,10,41,6,0.0,47,0.1276595744680851
2020-05-28,20,163,12,0.0,175,0.06857142857142857
2020-05-28,30,248,14,0.0,262,0.05343511450381679
2020-05-28,40,164,8,0.0,172,0.046511627906976744
2020-05-28,50,162,4,0.0,166,0.024096385542168676
2020-05-28,60,137,2,0.0,139,0.014388489208633094
2020-05-28,70,117,6,0.0,123,0.04878048780487805
2020-05-28,80,40,5,0.0,45,0.1111111111111111
2020-05-28,90,22,2,1.0,24,0.08333333333333333
2020-05-29,0,30,0,0.0,30,0.0
2020-05-29,10,50,4,0.0,54,0.07407407407407407
2020-05-29,20,181,18,0.0,199,0.09045226130653267
2020-05-29,30,210,18,0.0,228,0.07894736842105263
2020-05-29,40,161,16,1.0,177,0.0903954802259887
2020-05-29,50,183,13,0.0,196,0.0663265306122449
2020-05-29,60,175,5,1.0,180,0.027777777777777776
2020-05-29,70,136,1,0.0,137,0.0072992700729927005
2020-05-29,80,49,5,0.0,54,0.09259259259259259
2020-05-29,90,16,1,1.0,17,0.058823529411764705
2020-05-30,0,18,1,0.0,19,0.05263157894736842
2020-05-30,10,33,5,0.0,38,0.13157894736842105
2020-05-30,20,121,8,0.0,129,0.06201550387596899
2020-05-30,30,173,4,0.0,177,0.022598870056497175
2020-05-30,40,119,7,0.0,126,0.05555555555555555
2020-05-30,50,145,5,0.0,150,0.03333333333333333
2020-05-30,60,201,0,0.0,201,0.0
2020-05-30,70,185,0,0.0,185,0.0
2020-05-30,80,58,0,0.0,58,0.0
2020-05-30,90,15,0,1.0,15,0.0
2020-05-31,0,18,1,0.0,19,0.05263157894736842
2020-05-31,10,18,1,0.0,19,0.05263157894736842
2020-05-31,20,75,0,0.0,75,0.0
2020-05-31,30,92,5,0.0,97,0.05154639175257732
2020-05-31,40,78,2,0.0,80,0.025
2020-05-31,50,96,2,0.0,98,0.02040816326530612
2020-05-31,60,98,0,0.0,98,0.0
2020-05-31,70,80,0,1.0,80,0.0
2020-05-31,80,35,1,1.0,36,0.027777777777777776
2020-05-31,90,15,0,0.0,15,0.0
2020-06-01,0,35,1,0.0,36,0.027777777777777776
2020-06-01,10,51,3,0.0,54,0.05555555555555555
2020-06-01,20,178,14,0.0,192,0.07291666666666667
2020-06-01,30,228,12,0.0,240,0.05
2020-06-01,40,223,7,0.0,230,0.030434782608695653
2020-06-01,50,263,3,0.0,266,0.011278195488721804
2020-06-01,60,260,2,1.0,262,0.007633587786259542
2020-06-01,70,206,2,0.0,208,0.009615384615384616
2020-06-01,80,65,0,0.0,65,0.0
2020-06-01,90,18,1,1.0,19,0.05263157894736842
2020-06-02,0,34,6,0.0,40,0.15
2020-06-02,10,49,14,0.0,63,0.2222222222222222
2020-06-02,20,222,10,0.0,232,0.04310344827586207
2020-06-02,30,271,9,0.0,280,0.03214285714285714
2020-06-02,40,199,7,0.0,206,0.03398058252427184
2020-06-02,50,261,10,0.0,271,0.03690036900369004
2020-06-02,60,267,3,0.0,270,0.011111111111111112
2020-06-02,70,170,1,0.0,171,0.005847953216374269
2020-06-02,80,66,1,1.0,67,0.014925373134328358
2020-06-02,90,24,2,1.0,26,0.07692307692307693
2020-06-03,0,41,4,0.0,45,0.08888888888888889
2020-06-03,10,56,4,0.0,60,0.06666666666666667
2020-06-03,20,247,9,0.0,256,0.03515625
2020-06-03,30,256,17,0.0,273,0.06227106227106227
2020-06-03,40,238,12,0.0,250,0.048
2020-06-03,50,234,5,0.0,239,0.02092050209205021
2020-06-03,60,227,3,0.0,230,0.013043478260869565
2020-06-03,70,128,3,0.0,131,0.022900763358778626
2020-06-03,80,65,0,1.0,65,0.0
2020-06-03,90,15,1,0.0,16,0.0625
2020-06-04,0,27,0,0.0,27,0.0
2020-06-04,10,44,2,0.0,46,0.043478260869565216
2020-06-04,20,192,5,0.0,197,0.025380710659898477
2020-06-04,30,219,14,1.0,233,0.060085836909871244
2020-06-04,40,150,3,0.0,153,0.0196078431372549
2020-06-04,50,151,9,0.0,160,0.05625
2020-06-04,60,152,3,0.0,155,0.01935483870967742
2020-06-04,70,90,0,0.0,90,0.0
2020-06-04,80,56,0,0.0,56,0.0
2020-06-04,90,23,0,2.0,23,0.0
2020-06-05,0,32,2,0.0,34,0.058823529411764705
2020-06-05,10,61,6,0.0,67,0.08955223880597014
2020-06-05,20,279,11,0.0,290,0.03793103448275862
2020-06-05,30,330,7,0.0,337,0.020771513353115726
2020-06-05,40,250,4,0.0,254,0.015748031496062992
2020-06-05,50,225,3,0.0,228,0.013157894736842105
2020-06-05,60,229,7,0.0,236,0.029661016949152543
2020-06-05,70,137,2,1.0,139,0.014388489208633094
2020-06-05,80,54,0,0.0,54,0.0
2020-06-05,90,20,0,1.0,20,0.0
2020-06-06,0,27,2,0.0,29,0.06896551724137931
2020-06-06,10,33,1,0.0,34,0.029411764705882353
2020-06-06,20,233,7,0.0,240,0.029166666666666667
2020-06-06,30,233,3,0.0,236,0.012711864406779662
2020-06-06,40,158,2,0.0,160,0.0125
2020-06-06,50,230,2,0.0,232,0.008620689655172414
2020-06-06,60,218,3,0.0,221,0.013574660633484163
2020-06-06,70,177,2,1.0,179,0.0111731843575419
2020-06-06,80,59,1,0.0,60,0.016666666666666666
2020-06-06,90,16,0,0.0,16,0.0
2020-06-07,0,12,0,0.0,12,0.0
2020-06-07,10,32,0,0.0,32,0.0
2020-06-07,20,83,4,0.0,87,0.04597701149425287
2020-06-07,30,110,1,0.0,111,0.009009009009009009
2020-06-07,40,82,2,0.0,84,0.023809523809523808
2020-06-07,50,108,2,0.0,110,0.01818181818181818
2020-06-07,60,111,1,1.0,112,0.008928571428571428
2020-06-07,70,82,2,1.0,84,0.023809523809523808
2020-06-07,80,41,1,1.0,42,0.023809523809523808
2020-06-07,90,11,0,0.0,11,0.0
2020-06-08,0,52,3,0.0,55,0.05454545454545454
2020-06-08,10,84,3,0.0,87,0.034482758620689655
2020-06-08,20,436,12,0.0,448,0.026785714285714284
2020-06-08,30,435,17,0.0,452,0.03761061946902655
2020-06-08,40,291,4,0.0,295,0.013559322033898305
2020-06-08,50,365,8,1.0,373,0.021447721179624665
2020-06-08,60,373,4,1.0,377,0.010610079575596816
2020-06-08,70,217,3,0.0,220,0.013636363636363636
2020-06-08,80,84,2,1.0,86,0.023255813953488372
2020-06-08,90,20,1,0.0,21,0.047619047619047616
2020-06-09,0,50,3,0.0,53,0.05660377358490566
2020-06-09,10,93,4,0.0,97,0.041237113402061855
2020-06-09,20,531,13,0.0,544,0.02389705882352941
2020-06-09,30,505,8,0.0,513,0.015594541910331383
2020-06-09,40,344,6,0.0,350,0.017142857142857144
2020-06-09,50,375,4,0.0,379,0.010554089709762533
2020-06-09,60,387,0,0.0,387,0.0
2020-06-09,70,243,3,0.0,246,0.012195121951219513
2020-06-09,80,100,1,0.0,101,0.009900990099009901
2020-06-09,90,20,0,2.0,20,0.0
2020-06-10,0,58,3,0.0,61,0.04918032786885246
2020-06-10,10,112,2,0.0,114,0.017543859649122806
2020-06-10,20,666,10,0.0,676,0.014792899408284023
2020-06-10,30,655,11,0.0,666,0.016516516516516516
2020-06-10,40,334,12,0.0,346,0.03468208092485549
2020-06-10,50,390,1,0.0,391,0.0025575447570332483
2020-06-10,60,314,5,0.0,319,0.01567398119122257
2020-06-10,70,207,2,0.0,209,0.009569377990430622
2020-06-10,80,89,2,0.0,91,0.02197802197802198
2020-06-10,90,32,0,0.0,32,0.0
2020-06-11,0,55,3,0.0,58,0.05172413793103448
2020-06-11,10,80,1,0.0,81,0.012345679012345678
2020-06-11,20,568,16,0.0,584,0.0273972602739726
2020-06-11,30,533,8,0.0,541,0.014787430683918669
2020-06-11,40,321,5,0.0,326,0.015337423312883436
2020-06-11,50,298,6,0.0,304,0.019736842105263157
2020-06-11,60,246,6,0.0,252,0.023809523809523808
2020-06-11,70,126,2,2.0,128,0.015625
2020-06-11,80,63,1,0.0,64,0.015625
2020-06-11,90,33,0,3.0,33,0.0
2020-06-12,0,36,2,0.0,38,0.05263157894736842
2020-06-12,10,97,6,0.0,103,0.05825242718446602
2020-06-12,20,593,13,0.0,606,0.02145214521452145
2020-06-12,30,596,13,0.0,609,0.021346469622331693
2020-06-12,40,354,4,0.0,358,0.0111731843575419
2020-06-12,50,314,8,1.0,322,0.024844720496894408
2020-06-12,60,305,6,1.0,311,0.01929260450160772
2020-06-12,70,183,6,1.0,189,0.031746031746031744
2020-06-12,80,71,11,1.0,82,0.13414634146341464
2020-06-12,90,14,1,0.0,15,0.06666666666666667
2020-06-13,0,50,3,0.0,53,0.05660377358490566
2020-06-13,10,116,3,0.0,119,0.025210084033613446
2020-06-13,20,590,14,0.0,604,0.023178807947019868
2020-06-13,30,604,5,0.0,609,0.008210180623973728
2020-06-13,40,322,3,0.0,325,0.009230769230769232
2020-06-13,50,346,3,0.0,349,0.008595988538681949
2020-06-13,60,369,3,0.0,372,0.008064516129032258
2020-06-13,70,271,2,0.0,273,0.007326007326007326
2020-06-13,80,67,1,1.0,68,0.014705882352941176
2020-06-13,90,23,0,0.0,23,0.0
2020-06-14,0,33,3,0.0,36,0.08333333333333333
2020-06-14,10,60,0,0.0,60,0.0
2020-06-14,20,192,7,0.0,199,0.035175879396984924
2020-06-14,30,226,3,0.0,229,0.013100436681222707
2020-06-14,40,158,1,0.0,159,0.006289308176100629
2020-06-14,50,199,5,0.0,204,0.024509803921568627
2020-06-14,60,248,2,1.0,250,0.008
2020-06-14,70,166,1,0.0,167,0.005988023952095809
2020-06-14,80,47,3,0.0,50,0.06
2020-06-14,90,16,0,0.0,16,0.0
2020-06-15,0,49,5,0.0,54,0.09259259259259259
2020-06-15,10,115,9,0.0,124,0.07258064516129033
2020-06-15,20,662,12,0.0,674,0.017804154302670624
2020-06-15,30,690,13,0.0,703,0.01849217638691323
2020-06-15,40,380,12,0.0,392,0.030612244897959183
2020-06-15,50,462,4,0.0,466,0.008583690987124463
2020-06-15,60,425,10,0.0,435,0.022988505747126436
2020-06-15,70,276,1,0.0,277,0.0036101083032490976
2020-06-15,80,127,0,0.0,127,0.0
2020-06-15,90,31,1,0.0,32,0.03125
2020-06-16,0,39,1,0.0,40,0.025
2020-06-16,10,120,8,0.0,128,0.0625
2020-06-16,20,689,24,0.0,713,0.033660589060308554
2020-06-16,30,729,14,0.0,743,0.018842530282637954
2020-06-16,40,434,11,0.0,445,0.024719101123595506
2020-06-16,50,418,12,0.0,430,0.027906976744186046
2020-06-16,60,383,4,0.0,387,0.0103359173126615
2020-06-16,70,221,1,2.0,222,0.0045045045045045045
2020-06-16,80,88,2,0.0,90,0.022222222222222223
2020-06-16,90,31,0,0.0,31,0.0
2020-06-17,0,80,6,0.0,86,0.06976744186046512
2020-06-17,10,163,4,0.0,167,0.023952095808383235
2020-06-17,20,754,12,0.0,766,0.015665796344647518
2020-06-17,30,740,19,0.0,759,0.025032938076416336
2020-06-17,40,418,17,0.0,435,0.03908045977011494
2020-06-17,50,394,6,0.0,400,0.015
2020-06-17,60,278,3,0.0,281,0.010676156583629894
2020-06-17,70,167,1,0.0,168,0.005952380952380952
2020-06-17,80,81,0,0.0,81,0.0
2020-06-17,90,18,0,1.0,18,0.0
2020-06-18,0,54,0,0.0,54,0.0
2020-06-18,10,120,3,0.0,123,0.024390243902439025
2020-06-18,20,775,28,0.0,803,0.034869240348692404
2020-06-18,30,710,17,0.0,727,0.023383768913342505
2020-06-18,40,402,4,0.0,406,0.009852216748768473
2020-06-18,50,316,7,0.0,323,0.021671826625386997
2020-06-18,60,237,3,0.0,240,0.0125
2020-06-18,70,156,2,0.0,158,0.012658227848101266
2020-06-18,80,89,1,0.0,90,0.011111111111111112
2020-06-18,90,39,0,1.0,39,0.0
2020-06-19,0,63,1,0.0,64,0.015625
2020-06-19,10,123,5,0.0,128,0.0390625
2020-06-19,20,684,18,0.0,702,0.02564102564102564
2020-06-19,30,660,16,0.0,676,0.023668639053254437
2020-06-19,40,358,8,0.0,366,0.02185792349726776
2020-06-19,50,364,10,0.0,374,0.026737967914438502
2020-06-19,60,345,10,0.0,355,0.028169014084507043
2020-06-19,70,217,2,0.0,219,0.0091324200913242
2020-06-19,80,87,4,0.0,91,0.04395604395604396
2020-06-19,90,27,1,0.0,28,0.03571428571428571
2020-06-20,0,46,1,0.0,47,0.02127659574468085
2020-06-20,10,103,3,0.0,106,0.02830188679245283
2020-06-20,20,528,13,0.0,541,0.024029574861367836
2020-06-20,30,589,14,0.0,603,0.02321724709784411
2020-06-20,40,259,13,0.0,272,0.04779411764705882
2020-06-20,50,241,9,0.0,250,0.036
2020-06-20,60,253,3,0.0,256,0.01171875
2020-06-20,70,172,0,0.0,172,0.0
2020-06-20,80,59,2,0.0,61,0.03278688524590164
2020-06-20,90,25,0,1.0,25,0.0
2020-06-21,0,29,2,0.0,31,0.06451612903225806
2020-06-21,10,58,3,0.0,61,0.04918032786885246
2020-06-21,20,120,10,0.0,130,0.07692307692307693
2020-06-21,30,140,9,0.0,149,0.06040268456375839
2020-06-21,40,115,4,0.0,119,0.03361344537815126
2020-06-21,50,146,2,0.0,148,0.013513513513513514
2020-06-21,60,128,1,0.0,129,0.007751937984496124
2020-06-21,70,112,0,0.0,112,0.0
2020-06-21,80,55,0,0.0,55,0.0
2020-06-21,90,5,0,1.0,5,0.0
2020-06-22,0,62,6,0.0,68,0.08823529411764706
2020-06-22,10,147,8,0.0,155,0.05161290322580645
2020-06-22,20,683,26,0.0,709,0.036671368124118475
2020-06-22,30,604,30,0.0,634,0.0473186119873817
2020-06-22,40,385,17,0.0,402,0.04228855721393035
2020-06-22,50,404,17,0.0,421,0.040380047505938245
2020-06-22,60,394,3,0.0,397,0.007556675062972292
2020-06-22,70,250,5,0.0,255,0.0196078431372549
2020-06-22,80,100,2,0.0,102,0.0196078431372549
2020-06-22,90,30,2,0.0,32,0.0625
